StationID,Year,Season,AverageTemp,MaxTemp,MinTemp
99999900459,2015,Summer,86.12,89.70,79.40
99999900459,2015,Winter,66.89,77.50,50.30
99999900459,2016,Fall,79.10,88.40,63.60
99999900459,2016,Spring,74.18,83.70,56.70
99999900459,2016,Summer,85.42,90.10,79.00
99999900459,2016,Winter,66.02,76.80,52.60
99999900459,2017,Fall,80.49,87.80,62.80
99999900459,2017,Spring,73.77,82.20,57.10
99999900459,2017,Summer,84.46,90.60,76.80
99999900459,2017,Winter,69.38,78.50,49.60
99999900459,2018,Fall,78.19,91.70,56.00
99999900459,2018,Spring,75.69,83.50,64.60
99999900459,2018,Summer,85.30,89.50,80.40
99999900459,2018,Winter,65.53,79.00,46.90
99999900459,2019,Fall,78.55,89.40,56.10
99999900459,2019,Spring,73.02,83.40,53.70
99999900459,2019,Summer,85.38,89.50,80.80
99999900459,2019,Winter,67.62,77.30,52.20
99999900459,2020,Spring,75.03,83.80,61.80
99999900459,2020,Summer,84.67,89.60,78.10
99999900459,2020,Winter,66.50,77.20,51.50
99999900459,2021,Winter,71.15,75.40,61.70
99999900459,2022,Fall,73.85,85.00,57.20
99999900459,2022,Spring,75.09,81.60,54.30
99999900459,2022,Summer,83.09,89.00,79.80
99999900459,2022,Winter,68.52,76.70,44.70
99999900459,2023,Fall,78.59,87.00,59.30
99999900459,2023,Spring,71.90,81.00,51.30
99999900459,2023,Summer,85.44,89.90,76.30
99999900459,2023,Winter,67.59,76.00,53.80
99999900459,2024,Fall,78.75,85.60,60.30
99999900459,2024,Spring,73.75,83.40,59.00
99999900459,2024,Summer,84.87,89.50,79.80
99999900459,2024,Winter,65.99,76.90,45.90
99999900459,2025,Spring,70.61,78.40,60.30
99999900459,2025,Winter,63.72,75.00,43.40
99999900496,2022,Fall,58.44,76.20,33.40
99999900496,2022,Summer,75.38,85.10,71.30
99999900496,2022,Winter,40.17,58.30,6.60
99999900496,2023,Fall,59.75,76.80,31.50
99999900496,2023,Spring,51.97,72.70,30.90
99999900496,2023,Summer,75.07,81.50,69.80
99999900496,2023,Winter,45.73,70.50,29.70
99999900496,2024,Fall,61.09,81.90,31.30
99999900496,2024,Spring,59.87,75.50,37.00
99999900496,2024,Summer,77.10,84.40,67.50
99999900496,2024,Winter,40.99,62.50,10.80
99999900496,2025,Spring,55.61,76.40,35.30
99999900496,2025,Winter,29.19,56.00,15.20
99999900497,2022,Fall,57.51,75.70,31.30
99999900497,2022,Summer,75.99,82.70,72.00
99999900497,2022,Winter,40.60,60.40,9.80
99999900497,2023,Fall,59.69,77.60,30.60
99999900497,2023,Spring,58.27,73.60,31.60
99999900497,2023,Summer,74.80,83.80,61.80
99999900497,2023,Winter,45.55,74.80,29.70
99999900497,2024,Fall,61.81,78.50,28.70
99999900497,2024,Spring,60.79,75.90,38.50
99999900497,2024,Summer,77.08,85.00,66.20
99999900497,2024,Winter,41.49,67.20,14.80
99999900497,2025,Spring,58.73,80.50,36.80
99999900497,2025,Winter,38.16,66.10,15.80
99999904835,2015,Fall,57.13,79.20,19.50
99999904835,2015,Spring,52.37,75.20,8.60
99999904835,2015,Summer,71.66,80.80,56.40
99999904835,2015,Winter,28.61,60.40,0.70
99999904835,2016,Fall,59.14,79.90,29.20
99999904835,2016,Spring,54.29,75.90,26.70
99999904835,2016,Summer,74.34,82.00,61.60
99999904835,2016,Winter,29.39,50.80,3.20
99999904835,2017,Fall,50.04,70.60,27.90
99999904835,2017,Spring,50.06,71.00,19.60
99999904835,2017,Summer,72.84,83.70,60.90
99999904835,2017,Winter,36.16,57.70,5.70
99999904835,2018,Fall,53.17,80.50,20.70
99999904835,2018,Spring,51.78,82.10,25.60
99999904835,2018,Summer,73.64,81.80,63.10
99999904835,2018,Winter,29.88,61.50,-9.20
99999904835,2019,Fall,44.86,78.70,12.30
99999904835,2019,Winter,29.33,55.30,-7.20
99999904835,2020,Fall,54.32,74.10,34.10
99999904835,2020,Spring,51.12,75.30,30.30
99999904835,2020,Summer,74.08,81.80,63.80
99999904835,2020,Winter,31.84,50.20,2.40
99999904835,2021,Fall,56.68,76.90,24.60
99999904835,2021,Spring,52.92,78.20,31.40
99999904835,2021,Summer,73.74,83.20,62.10
99999904835,2021,Winter,30.35,55.40,0.20
99999904835,2022,Fall,53.77,76.40,21.70
99999904835,2022,Spring,52.60,80.50,16.00
99999904835,2022,Summer,73.87,86.80,65.80
99999904835,2022,Winter,26.68,50.50,-6.00
99999904835,2023,Fall,55.81,76.90,20.00
99999904835,2023,Spring,53.15,79.00,21.70
99999904835,2023,Summer,72.17,84.10,58.80
99999904835,2023,Winter,35.53,57.00,11.20
99999926566,2023,Fall,29.20,51.70,-0.60
99999926566,2023,Summer,49.40,49.40,49.40
99999926566,2023,Winter,-5.19,16.20,-39.80
99999926566,2024,Fall,25.83,55.30,-29.70
99999926566,2024,Spring,24.85,61.10,-33.00
99999926566,2024,Summer,52.84,76.00,32.00
99999926566,2024,Winter,1.14,35.30,-53.00
99999926566,2025,Spring,16.58,39.70,-7.40
99999926566,2025,Winter,7.47,35.80,-42.40
99999926567,2023,Fall,27.66,51.30,-6.20
99999926567,2023,Summer,50.10,50.10,50.10
99999926567,2023,Winter,-4.83,16.70,-23.20
99999926567,2024,Fall,25.59,53.90,-27.10
99999926567,2024,Spring,26.31,57.00,-32.80
99999926567,2024,Summer,56.33,73.30,43.50
99999926567,2024,Winter,0.29,38.30,-48.80
99999926567,2025,Spring,13.37,35.60,-14.60
99999926567,2025,Winter,3.65,33.90,-43.60
99999937201,2015,Fall,17.70,56.00,-19.20
99999937201,2015,Spring,4.31,34.50,-37.30
99999937201,2015,Summer,44.26,67.90,30.30
99999937201,2015,Winter,-16.42,14.90,-39.80
99999937201,2016,Fall,18.78,50.30,-30.80
99999937201,2016,Spring,2.67,38.20,-36.30
99999937201,2016,Summer,44.09,58.40,32.20
99999937201,2016,Winter,-21.92,4.60,-42.80
99999937201,2017,Fall,14.04,52.90,-18.70
99999937201,2017,Spring,11.11,31.90,-35.60
99999937201,2017,Summer,44.42,66.80,24.30
99999937201,2017,Winter,-18.77,7.30,-47.00
99999937201,2018,Fall,27.39,44.00,-4.40
99999937201,2018,Spring,2.60,36.80,-36.70
99999937201,2018,Summer,46.83,68.70,29.70
99999937201,2018,Winter,-23.51,-5.50,-48.40
99999953182,2015,Fall,58.89,81.50,23.90
99999953182,2015,Spring,55.19,69.90,25.50
99999953182,2015,Summer,76.71,86.30,65.20
99999953182,2015,Winter,35.97,58.40,13.50
99999953182,2016,Fall,60.96,79.40,31.40
99999953182,2016,Spring,55.50,74.60,31.50
99999953182,2016,Summer,77.62,89.70,63.90
99999953182,2016,Winter,36.59,63.30,3.30
99999953182,2017,Fall,58.24,80.90,35.90
99999953182,2017,Spring,56.05,75.20,33.10
99999953182,2017,Summer,76.39,87.00,66.00
99999953182,2017,Winter,37.86,71.30,7.80
99999953182,2018,Fall,54.65,79.20,22.70
99999953182,2018,Spring,57.78,80.70,27.30
99999953182,2018,Summer,77.73,86.10,67.10
99999953182,2018,Winter,35.41,60.00,8.20
99999953182,2019,Fall,56.07,82.20,21.10
99999953182,2019,Spring,52.77,74.00,10.20
99999953182,2019,Summer,76.82,90.10,60.20
99999953182,2019,Winter,35.03,56.00,12.60
99999953182,2020,Fall,55.75,79.10,20.50
99999953182,2020,Spring,56.86,78.40,31.40
99999953182,2020,Summer,78.32,87.90,60.70
99999953182,2020,Winter,36.34,52.80,22.30
99999953182,2021,Fall,60.86,84.50,34.40
99999953182,2021,Spring,54.30,72.90,33.30
99999953182,2021,Summer,77.51,90.60,59.90
99999953182,2021,Winter,36.07,60.40,-7.70
99999953182,2022,Fall,57.95,82.00,23.30
99999953182,2022,Spring,56.92,85.20,22.60
99999953182,2022,Summer,79.83,92.20,57.90
99999953182,2022,Winter,34.33,56.70,6.10
99999953182,2023,Fall,59.34,84.70,24.10
99999953182,2023,Spring,55.86,76.30,33.00
99999953182,2023,Summer,76.18,88.70,61.10
99999953182,2023,Winter,37.82,57.00,8.10
99999953182,2024,Fall,60.05,81.80,33.50
99999953182,2024,Spring,57.58,76.80,28.00
99999953182,2024,Summer,78.09,90.20,62.50
99999953182,2024,Winter,38.19,61.10,2.50
99999953182,2025,Spring,53.78,72.80,36.20
99999953182,2025,Winter,32.04,61.80,2.30
99999953830,2015,Fall,64.53,80.70,35.90
99999953830,2015,Spring,62.15,75.50,26.70
99999953830,2015,Summer,78.33,84.70,65.80
99999953830,2015,Winter,43.57,73.70,16.20
99999953830,2016,Fall,66.46,82.40,39.10
99999953830,2016,Spring,62.95,79.50,42.30
99999953830,2016,Summer,79.97,85.80,72.90
99999953830,2016,Winter,44.30,69.90,23.30
99999953830,2017,Fall,58.97,79.10,37.20
99999953830,2017,Spring,61.69,79.20,34.70
99999953830,2017,Summer,77.30,84.50,67.30
99999953830,2017,Winter,52.01,69.20,18.80
99999953830,2018,Fall,61.40,81.20,30.20
99999953830,2018,Spring,61.77,80.40,39.10
99999953830,2018,Summer,78.64,84.20,72.40
99999953830,2018,Winter,44.53,70.30,12.10
99999953830,2019,Fall,54.62,80.80,26.80
99999953830,2019,Winter,47.52,62.70,31.90
99999953830,2020,Fall,62.63,81.60,37.90
99999953830,2020,Spring,62.05,77.80,44.20
99999953830,2020,Summer,77.51,83.10,69.70
99999953830,2020,Winter,45.69,65.40,28.60
99999953830,2021,Fall,71.65,77.70,60.40
99999953830,2021,Spring,61.46,75.60,42.40
99999953830,2021,Summer,77.36,83.80,68.80
99999953830,2021,Winter,41.16,70.20,12.00
99999953830,2023,Fall,64.34,82.10,36.50
99999953830,2023,Spring,61.89,78.20,34.60
99999953830,2023,Summer,78.85,87.80,68.10
99999953830,2023,Winter,50.27,70.30,29.80
99999954918,2015,Fall,52.34,78.40,16.60
99999954918,2015,Spring,48.09,71.20,3.70
99999954918,2015,Summer,69.75,80.20,57.40
99999954918,2015,Winter,20.59,42.00,-4.60
99999954918,2016,Fall,52.42,74.90,21.00
99999954918,2016,Spring,48.78,70.50,13.90
99999954918,2016,Summer,71.75,85.20,61.40
99999954918,2016,Winter,20.85,42.60,-15.10
99999954918,2017,Fall,42.45,65.80,17.20
99999954918,2017,Spring,40.17,61.00,11.40
99999954918,2017,Summer,70.50,80.80,58.70
99999954918,2017,Winter,25.36,51.90,-2.80
99999954918,2018,Fall,45.26,77.50,12.70
99999954918,2018,Spring,44.24,84.40,15.10
99999954918,2018,Summer,70.94,83.10,59.30
99999954918,2018,Winter,18.51,38.40,-16.80
99999954918,2019,Fall,36.97,59.90,10.40
99999954918,2019,Winter,22.65,33.00,6.50
99999954918,2020,Fall,47.44,75.90,17.20
99999954918,2020,Spring,45.54,69.50,18.90
99999954918,2020,Summer,73.33,83.80,61.00
99999954918,2020,Winter,22.18,45.20,-9.40
99999954918,2021,Fall,65.58,76.40,55.00
99999954918,2021,Spring,47.68,74.20,19.80
99999954918,2021,Summer,73.11,84.50,60.30
99999954918,2021,Winter,18.38,38.50,-14.60
99999954918,2022,Fall,48.94,76.40,14.10
99999954918,2022,Spring,58.33,75.80,41.30
99999954918,2022,Summer,71.75,86.10,56.60
99999954918,2022,Winter,15.58,32.80,-13.30
99999954918,2023,Fall,51.38,81.20,17.10
99999954918,2023,Spring,44.53,75.60,7.30
99999954918,2023,Summer,72.41,85.90,61.20
99999954918,2023,Winter,18.45,37.40,-5.90
99999963904,2019,Fall,52.41,72.50,32.20
99999963904,2019,Winter,50.94,68.70,37.00
99999963904,2020,Fall,67.66,87.70,41.80
99999963904,2020,Spring,68.36,82.00,45.70
99999963904,2020,Summer,83.15,89.80,74.00
99999963904,2020,Winter,50.94,71.00,37.40
99999963904,2021,Fall,68.56,85.40,47.20
99999963904,2021,Spring,66.63,83.50,48.60
99999963904,2021,Summer,81.09,85.10,67.10
99999963904,2021,Winter,52.10,73.40,8.80
99999963904,2022,Fall,67.97,84.70,39.50
99999963904,2022,Spring,69.12,83.30,38.90
99999963904,2022,Summer,85.89,93.20,76.90
99999963904,2022,Winter,48.62,73.20,19.00
99999963904,2023,Fall,70.15,91.60,42.70
99999963904,2023,Spring,67.16,79.70,44.40
99999963904,2023,Summer,86.67,92.20,72.70
99999963904,2023,Winter,53.53,74.00,29.60
99999963904,2024,Fall,71.85,85.90,39.80
99999963904,2024,Spring,69.15,88.50,48.80
99999963904,2024,Summer,83.24,90.40,75.40
99999963904,2024,Winter,51.30,70.60,18.50
99999963904,2025,Spring,67.04,79.10,48.60
99999963904,2025,Winter,48.42,73.80,24.50
99999992828,2018,Fall,74.82,83.60,49.80
99999992828,2018,Summer,80.63,83.80,74.90
99999992828,2018,Winter,62.34,75.50,49.30
99999992828,2019,Fall,75.92,84.70,51.90
99999992828,2019,Spring,71.95,82.30,52.60
99999992828,2019,Summer,81.43,84.70,76.70
99999992828,2019,Winter,62.51,74.70,47.70
99999992828,2020,Fall,76.05,84.60,62.60
99999992828,2020,Spring,72.96,81.70,55.90
99999992828,2020,Summer,81.60,84.90,74.30
99999992828,2020,Winter,60.98,73.80,42.20
99999992828,2021,Fall,73.11,81.50,55.60
99999992828,2021,Spring,71.59,80.80,55.50
99999992828,2021,Summer,80.58,84.90,73.30
99999992828,2021,Winter,63.55,73.70,47.50
99999992828,2022,Fall,73.42,83.10,55.70
99999992828,2022,Spring,72.92,82.00,50.50
99999992828,2022,Summer,81.43,85.00,76.70
99999992828,2022,Winter,61.16,73.40,37.20
99999992828,2023,Fall,73.92,83.80,51.20
99999992828,2023,Spring,73.26,83.00,55.30
99999992828,2023,Summer,82.39,86.80,74.50
99999992828,2023,Winter,63.87,74.40,46.50
99999992828,2024,Fall,75.55,84.70,55.80
99999992828,2024,Spring,73.31,83.70,59.20
99999992828,2024,Summer,82.07,85.80,76.70
99999992828,2024,Winter,60.55,73.00,46.10
99999992828,2025,Spring,68.52,81.50,55.10
99999992828,2025,Winter,60.13,74.50,41.30
99999993733,2015,Fall,56.52,77.40,35.20
99999993733,2015,Spring,53.33,74.20,19.40
99999993733,2015,Summer,71.75,80.30,56.20
99999993733,2015,Winter,34.35,65.70,9.80
99999993733,2016,Fall,57.00,79.30,34.60
99999993733,2016,Spring,53.16,74.30,30.60
99999993733,2016,Summer,73.22,83.40,60.30
99999993733,2016,Winter,34.60,55.30,16.10
99999993733,2017,Fall,55.84,74.90,30.00
99999993733,2017,Spring,53.74,76.20,26.90
99999993733,2017,Summer,71.79,81.50,57.60
99999993733,2017,Winter,38.13,62.70,18.00
99999993733,2018,Fall,54.97,82.40,27.80
99999993733,2018,Spring,51.86,76.90,32.00
99999993733,2018,Summer,73.31,88.10,59.90
99999993733,2018,Winter,36.54,66.20,11.30
99999993733,2019,Fall,56.80,76.70,27.60
99999993733,2019,Spring,54.00,75.60,27.50
99999993733,2019,Summer,72.80,84.60,58.00
99999993733,2019,Winter,35.38,52.50,13.30
99999993733,2020,Fall,56.11,75.60,34.70
99999993733,2020,Spring,50.53,80.90,31.70
99999993733,2020,Summer,72.98,80.30,58.40
99999993733,2020,Winter,38.05,63.80,24.40
99999993733,2021,Fall,55.99,73.80,32.50
99999993733,2021,Spring,52.97,76.30,32.30
99999993733,2021,Summer,74.40,86.80,62.20
99999993733,2021,Winter,36.68,56.30,26.10
99999993733,2022,Fall,55.12,77.80,28.10
99999993733,2022,Spring,53.26,78.40,28.30
99999993733,2022,Summer,72.51,83.20,63.20
99999993733,2022,Winter,34.01,64.00,12.40
99999993733,2023,Fall,55.37,78.80,28.90
99999993733,2023,Spring,52.30,72.00,35.20
99999993733,2023,Summer,72.14,80.90,59.40
99999993733,2023,Winter,40.83,58.10,20.90
99999993733,2024,Fall,55.83,73.20,28.80
99999993733,2024,Spring,55.15,72.90,35.30
99999993733,2024,Summer,73.97,84.70,59.80
99999993733,2024,Winter,36.62,59.00,18.60
99999993733,2025,Spring,49.72,71.80,29.10
99999993733,2025,Winter,31.86,47.50,13.40
99999994044,2015,Fall,56.52,78.20,15.80
99999994044,2015,Spring,49.93,67.90,14.40
99999994044,2015,Summer,72.28,81.20,55.90
99999994044,2015,Winter,36.59,64.40,10.50
99999994044,2016,Fall,58.86,79.60,27.90
99999994044,2016,Spring,49.46,65.90,25.90
99999994044,2016,Summer,73.31,85.80,56.70
99999994044,2016,Winter,36.16,56.70,4.40
99999994044,2017,Fall,50.45,71.80,29.90
99999994044,2017,Spring,50.17,68.60,30.40
99999994044,2017,Summer,72.34,84.20,59.40
99999994044,2017,Winter,37.73,67.80,4.70
99999994044,2018,Fall,51.44,78.50,20.90
99999994044,2018,Spring,48.77,70.70,27.30
99999994044,2018,Summer,70.51,82.30,57.80
99999994044,2018,Winter,34.59,59.70,6.80
99999994044,2019,Fall,40.19,61.90,8.70
99999994044,2019,Winter,34.54,48.90,22.30
99999994044,2020,Fall,52.16,82.60,8.50
99999994044,2020,Spring,47.81,72.60,18.80
99999994044,2020,Summer,72.29,83.60,53.80
99999994044,2020,Winter,33.55,57.90,7.50
99999994044,2021,Fall,66.65,78.70,45.70
99999994044,2021,Spring,45.68,69.20,21.80
99999994044,2021,Summer,72.06,84.40,53.00
99999994044,2021,Winter,29.36,51.10,-5.40
99999994044,2022,Fall,51.11,80.20,13.70
99999994044,2022,Spring,55.82,72.70,38.80
99999994044,2022,Summer,72.01,85.70,44.40
99999994044,2022,Winter,32.61,52.60,-10.30
99999994044,2023,Fall,53.55,78.60,14.60
99999994044,2023,Spring,46.05,67.80,21.50
99999994044,2023,Summer,66.94,81.30,53.50
99999994044,2023,Winter,30.82,48.80,-4.90
99999994045,2015,Fall,45.95,76.20,3.30
99999994045,2015,Spring,44.81,62.00,1.30
99999994045,2015,Summer,68.77,86.10,52.80
99999994045,2015,Winter,18.84,43.80,-11.20
99999994045,2016,Fall,47.42,80.00,24.40
99999994045,2016,Spring,46.19,68.10,21.60
99999994045,2016,Summer,67.96,78.30,54.50
99999994045,2016,Winter,18.69,43.40,-21.80
99999994045,2017,Fall,36.43,71.30,4.50
99999994045,2017,Spring,37.99,58.80,4.10
99999994045,2017,Summer,69.87,82.20,54.90
99999994045,2017,Winter,16.58,45.40,-14.40
99999994045,2018,Fall,39.56,71.20,1.40
99999994045,2018,Spring,40.20,71.30,5.80
99999994045,2018,Summer,68.47,85.10,51.20
99999994045,2018,Winter,11.83,38.10,-31.30
99999994045,2019,Fall,32.59,52.40,-0.50
99999994045,2019,Winter,18.08,33.50,-8.10
99999994045,2020,Fall,41.35,68.00,5.30
99999994045,2020,Spring,41.57,70.90,11.40
99999994045,2020,Summer,68.27,81.30,53.40
99999994045,2020,Winter,20.68,40.20,-15.30
99999994045,2021,Fall,61.32,74.70,49.10
99999994045,2021,Spring,43.50,70.00,20.30
99999994045,2021,Summer,71.13,84.40,54.40
99999994045,2021,Winter,16.04,41.70,-19.10
99999994045,2022,Fall,43.13,80.70,-9.70
99999994045,2022,Spring,53.74,65.10,39.90
99999994045,2022,Summer,69.79,84.80,50.10
99999994045,2022,Winter,5.29,32.80,-22.10
99999994045,2023,Fall,45.61,76.20,8.10
99999994045,2023,Spring,38.52,73.00,0.80
99999994045,2023,Summer,69.37,78.50,59.00
99999994045,2023,Winter,17.30,36.70,-14.40
99999994099,2019,Winter,18.95,33.60,-4.70
99999994099,2020,Fall,41.93,68.70,11.00
99999994099,2020,Spring,41.41,70.90,10.00
99999994099,2020,Summer,69.97,84.60,54.90
99999994099,2020,Winter,20.87,42.10,-15.10
99999994099,2021,Fall,47.87,75.10,15.20
99999994099,2021,Spring,44.04,69.60,18.20
99999994099,2021,Summer,71.60,86.60,55.20
99999994099,2021,Winter,13.77,41.50,-20.00
99999994099,2022,Fall,42.78,79.40,0.00
99999994099,2022,Spring,38.49,63.70,-0.80
99999994099,2022,Summer,69.05,84.10,51.40
99999994099,2022,Winter,10.27,35.50,-23.80
99999994099,2023,Fall,45.02,75.50,10.50
99999994099,2023,Spring,37.47,71.40,2.20
99999994099,2023,Summer,69.00,84.50,56.80
99999994099,2023,Winter,20.64,46.00,-12.70
99999994099,2024,Fall,47.75,75.00,-5.10
99999994099,2024,Spring,41.52,65.10,2.70
99999994099,2024,Summer,68.17,87.30,48.50
99999994099,2024,Winter,20.81,41.60,-24.40
99999994099,2025,Spring,35.60,57.00,16.60
99999994099,2025,Winter,7.84,36.80,-23.30
99999994785,2024,Fall,52.80,80.20,32.50
99999994785,2024,Winter,30.85,52.60,11.20
99999994785,2025,Spring,41.98,62.20,17.90
99999994785,2025,Winter,26.50,42.90,11.00
